datetime,logged_food,calorie,total_carb,dietary_fiber,sugar,protein,total_fat
2020-03-02 11:00:00,"0.5 cup Chicken, 0.25 cup Peppers, 0.25 cup Onions",190.0,9.600000000000001,1.4,4.2,17.3,9.0
2020-03-02 16:00:00,1.0 ounce Peanut Butter,167.0,6.8,1.6,1.8,6.2,14.0
2020-03-02 18:00:00,"13.0 ounce Salad, 1.5 fluid ounce Ranch Dressing",270.0,20.5,7.2,9.9,5.8999999999999995,19.8
2020-03-02 22:30:00,1.0 ounce Cheese,113.0,0.9,0.0,0.1,6.4,9.3
2020-03-03 09:40:00,"4.0 fluid ounce Milk, 1.5 cup Cornflakes",280.0,56.5,1.0,24.0,8.0,2.5
2020-03-03 13:15:00,"3.0 ounce Chicken Chorizo, 2.0 ounce Pepperjack Cheese, 0.5 cup Grapes, 0.5 cup Strawberries",458.0,21.1,2.4,16.5,35.1,26.299999999999997
2020-03-03 14:00:00,1.0 ounce 90% Dark Chocolate,60.0,3.0,1.3,0.8,1.0,5.5
2020-03-03 18:00:00,"10.0 fluid ounce Coffee, 0.33 fluid ounce Creamer, 0.33 fluid ounce Sugar",48.0,9.5,0.0,8.5,0.5,1.0
2020-03-03 19:30:00,"2.0 cup Taco Salad, 15.0 Tortilla Chips, 0.125 cup Salsa",722.5,77.7,13.9,4.4,25.6,36.3
2020-03-03 22:45:00,0.5 ounce Peanut Butter,83.0,3.4,0.8,0.9,3.1,7.0
2020-03-04 11:00:00,"2.0 Eggs, 1.0 ounce Cheese, 2.0 Sausage, 10.0 fluid ounce Coffee, 0.33 fluid ounce Creamer, 0.33 fluid ounce Sugar",724.0,12.4,0.0,10.3,35.9,57.8
2020-03-04 14:00:00,"0.5 cup Grapes, 0.5 cup Strawberries, 10.0 Tortilla Chips, 0.5 ounce Hummus",245.3,43.4,4.8,16.4,4.300000000000001,8.0
2020-03-04 18:30:00,"3.0 (Outback Steakhouse) Chicken Tacos, 0.5 cup (Outback Steakhouse) Asparagus, 1.0 (Outback Steakhouse) Bread with Butter, 20.0 ounce (Outback Steakhouse) Mixed Drink",2181.0,154.0,6.0,64.0,77.0,95.0
2020-03-04 22:15:00,1.0 ounce 90% Dark Chocolate,60.0,3.0,1.3,0.8,1.0,5.5
2020-03-05 08:30:00,"4.0 fluid ounce Milk, 1.5 cup Cornflakes",280.0,56.5,1.0,24.0,8.0,2.5
2020-03-05 13:30:00,0.5 cup Pistachios,350.0,17.0,6.3,4.8,13.0,28.0
2020-03-05 17:00:00,"10.0 ounce Salad, 1.0 ounce Ranch Dressing",189.0,15.7,5.5,7.3999999999999995,4.5,13.7
2020-03-05 18:00:00,"1.0 cup Yogurt, 0.25 cup Strawberries",160.0,20.0,1.0,18.5,12.3,3.7
2020-03-05 22:00:00,6.0 ounce Granola Bar,711.0,119.0,6.5,49.0,9.6,28.0
2020-03-06 08:00:00,"12.0 fluid ounce Coffee, 0.33 fluid ounce Creamer, 0.33 fluid ounce Sugar",48.6,9.5,0.0,8.5,0.5,1.0
2020-03-06 09:00:00,"2.0 Eggs, 0.25 cup Peppers, 0.25 cup Onions, 1.0 ounce Cheese, 2.0 Sausage",717.0,12.5,1.4,6.0,36.7,57.0
2020-03-06 13:30:00,"0.5 cup Egg Salad, 0.25 cup Blueberries",261.0,9.100000000000001,1.6,5.6000000000000005,9.4,21.1
2020-03-06 21:00:00,"20.0 Multigrain Chips, 1.5 ounce Hummus",351.0,42.1,6.6,0.0,9.4,18.1
2020-03-07 09:15:00,Boost,654.0,82.0,5.6,40.0,26.0,26.0
