datetime,logged_food,calorie,total_carb,dietary_fiber,sugar,protein,total_fat
2020-03-22 21:30:00,8.0 fluid ounce 2% Milk,122.0,12.0,0.0,12.0,8.1,4.8
2020-03-23 08:00:00,"16.0 fluid ounce Coffee, Cream, 0.5 (Equal) Sweetner Bag",61.8,1.1,0.0,1.4000000000000001,1.5,5.8
2020-03-23 11:00:00,"12.0 (Blue Diamond) almonds lightly salted, 1.0 (Sunkist) orange",262.9,54.1,1.3,50.4,2.6,6.9
2020-03-23 13:15:00,"6.0 ounce Greek Isle Salad, 1.0 Small Spinach Salad",174.0,11.600000000000001,4.2,5.1,9.3,10.4
2020-03-23 17:30:00,"2.0 Celery Stick, peanut butter",202.0,10.7,3.0,3.9000000000000004,7.6,16.1
2020-03-23 19:50:00,"2.0 ounce Cream of Wheat Instant Hot Cereal, 4.0 Strawberry, 8.0 fluid ounce 2% Milk",291.7,49.5,2.7,16.8,13.899999999999999,5.0
2020-03-24 07:20:00,"16.0 fluid ounce Coffee, Cream, 0.5 (Equal) Sweetner Bag",61.8,1.1,0.0,1.4000000000000001,1.5,5.8
2020-03-24 12:30:00,8.0 ounce Baked Potato Salad with Cheese,520.0,44.0,6.0,2.0,0.0,36.0
2020-03-24 13:00:00,"4.0 fluid ounce Milk, 1.5 cups Frosted Flakes",280.0,56.5,1.0,24.0,8.0,2.5
2020-03-24 14:00:00,2.0 slice Swiss Cheese Thinly Sliced,220.0,0.8,0.0,0.0,15.0,17.4
2020-03-24 14:30:00,"16.0 fluid ounce Coffee, Cream, 0.5 (Equal) Sweetner Bag",61.8,1.1,0.0,1.4000000000000001,1.5,5.8
2020-03-24 17:30:00,"2.0 Celery Stick, Peanut Butter",202.0,10.7,3.0,3.9000000000000004,7.6,16.1
2020-03-24 20:00:00,8.0 ounce Boiled Chicken with Cherry Tomatoes and Taco Shell Pieces,498.7,0.1,0.0,0.0,54.3,29.7
2020-03-25 08:10:00,"16.0 fluid ounce Coffee, Cream, 0.5 (Equal) Sweetner Bag, Fried Egg, 0.5 Avocado, 2.0 slice Whole Wheat Toast",465.8,36.1,10.5,5.2,17.9,29.6
2020-03-25 09:00:00,8.0 fluid ounce (Florida's Natural) Orange Juice,110.0,26.0,0.0,22.0,2.0,0.0
2020-03-25 13:55:00,15.0 Green and Red Seedless Grape,51.0,13.0,0.7,11.0,0.5,0.1
2020-03-25 14:35:00,"20.0 fluid ounce smoothie (spinach, celery stick, banana)",404.0,84.0,7.0,60.0,14.0,4.1
2020-03-25 20:00:00,"Atlantic Salmon, Pita Bread, Barbecue Sauce",691.0,47.0,1.6,11.8,55.8,28.9
2020-03-25 20:30:00,8.0 fluid ounce 2% Milk,122.0,12.0,0.0,12.0,8.1,4.8
2020-03-26 08:40:00,"4.0 fluid ounce Milk, 1.5 cups Frosted Flakes",280.0,56.5,1.0,24.0,8.0,2.5
2020-03-26 14:00:00,"8.0 ounce Salad (spinach, broccoli, blueberry, soy, ranch dressing)",151.0,11.0,5.0,5.0,2.6,12.0
2020-03-26 16:00:00,20.0 (Blue Diamond) almonds lightly salted,121.4,3.6,2.1,0.7,4.3,11.4
2020-03-26 19:15:00,"1.0 Swiss Cheese Thinly Sliced, 2.0 ounce Cream of Wheat Instant Hot Cereal",256.7,32.4,1.3,1.3,12.8,8.7
2020-03-27 08:00:00,"16.0 fluid ounce Coffee, Cream, 0.5 (Equal) Sweetner Bag",61.8,1.1,0.0,1.4000000000000001,1.5,5.8
2020-03-27 09:00:00,12.0 (Blue Diamond) almonds lightly salted,72.9,2.1,1.3,0.4,2.6,6.9
2020-03-27 12:00:00,"5.0 ounce Broiled Brussel Sprouts, 3.0 ounce Salmon Salad",132.3,11.6,4.4,3.2,12.4,5.1000000000000005
2020-03-27 17:40:00,"2.0 Celery Stick, Peanut Butter, 2.0 Swiss Cheese Thinly Sliced",422.0,11.5,3.0,3.9,22.6,33.5
2020-03-27 19:15:00,1.0 cup 2% Milk,122.0,12.0,0.0,12.0,8.1,4.8
2020-03-27 19:30:00,2.0 ounce Cream of Wheat Instant Hot Cereal,146.7,32.0,1.3,1.3,5.3,0.0
2020-03-28 09:00:00,"16.0 fluid ounce Coffee, Cream, 0.5 (Equal) Sweetner Bag",61.8,1.1,0.0,1.4000000000000001,1.5,5.8
2020-03-28 10:45:00,"4.0 fluid ounce Milk, 1.5 cups Frosted Flakes, 6.0 fluid ounce (Florida's Natural) Orange Juice",362.5,76.0,1.0,40.5,9.5,2.5
2020-03-28 13:45:00,"2.0 Egg White, 4.0 Strawberry, 8.0 Walnut",163.0,8.2,2.5,4.4,10.2,11.0
2020-03-28 17:11:00,4.0 Townhouse Cracker,67.2,7.7,0.2,0.8,0.7,3.8
2020-03-28 17:25:00,"1.0 Celery Stick, Peanut Buttter",195.0,9.2,2.4,3.0,7.3,16.1
2020-03-28 18:45:00,10.0 ounce Salmon with Butter and Asparagus,660.0,1.8,0.4,0.2,56.0,46.0
2020-03-28 19:15:00,8.0 ounce (Florida's Natural) Orange Juice,110.0,26.0,0.0,22.0,2.0,0.0
2020-03-28 19:30:00,1.0 cup 2% Milk,122.0,12.0,0.0,12.0,8.1,4.8
2020-03-29 08:30:00,Boost,654.0,82.0,5.6,40.0,26.0,26.0
